Text,Label
"Looking for Full Stack Developers to join our awesome adventure at Relive ????? ? https://lnkd.in/ewabcHt Our techstack:  #Typescript, #React ,#ReactNative & #NodejsWhat can we offer you at Relive??? Impact! When doing things at Relive, we like to learn fast, together - creating a product people love to use and share. You'll get a chance to really put your stamp on the whole product!?? Remote first! We're a remote-first company. That means all our rituals and teams are designed for remote working. You can work in any country in a similar time zone to the Netherlands. (+/- 1 hour CET)?? Plus much much more!#developer #job #relive #hiring #javascript",0
"Morning LinkedIn,Hope everyone had an amazing weekend and got a brilliant tan!If you are looking for amazing opportunities look no further. QA Mobile Tester - Outside IR35 - Paying up to £450 a DAYTech Lead - Outside IR35 - Paying up to £550 a DAYFull Stack Developer - Front End Vue and Back End Ruby/Python/Node - £550 a DAY outside IR35Feel free to give me a call on 07904804719 or email me at alyce.djender@exploreltd.com MUST BE BASED IN THE UK FOR ALL ROLES ALL ROLES ARE FULLY REMOTE",0
"Hello Everyone,Hope you are doing well and Staying Safe!We are looking for the below resources for my Client.1.Data Scientist/Machine Learning Engineering Lead @Eden Prairie, MN - USC or GC Only.2. Big-Data Apps Developer @Eden Prairie, MN3.Java FullStack Developer @NYC, Delaware, Atlanta4.Lead Java Backend Developer @NYC, Delaware, Atlanta5.Senior Java Backend Developer @NYC, Delaware, Atlanta6.Quant Engineer @Remote7.Disaster Recovery Specialist @Chicago, IL8.Full Stack Engineer (ReactJS & Ruby on Rails) @ NYC,DE,GA,SFOplease share me resume : ajaybabu.y@ojas-it.com#datascientist #machinelearning #artificialintelligence #python #dotnet #applicationdeveloper #dotnetdeveloper #csharp #aspdotnet #bigdata #microservices #hadoop #hive #azure #javafullstackdeveloper #javafullstack #hotlist #angularjs #angular #backend #backenddeveloper #backendengineer #javabackend #leadjava #quantengineer #quantitativeanalyst #matlab #disasterrecovey #windchill #architect #contract #c2c #usc #gc #covid #hotlist #hiring #usa #Data #engineers",0
"Good Evening,   we are looking for Full Stack Java Developer with minimum 4 years of experience. Skills: Angular 7, NodeJSWork nature: Remote#fullstack #fullstackdeveloper #fullstackjava #angular #nodejs #job",0
"Hello Valued Connectors, I am looking for the candidate to fill the vacancies, Welcome all of you. 1. NodeJS Developer 650-1.300usd HNExperience: 02 years of  NodeJS, JavaScript, MongoDB 2. Fullstack Java Developer (Middle/Senior) 1.500-2000usd HNExperience: 03 years of Full Stack ,Java, Angular, Scrum, .NET3.  JAVA Developer (OOP, Spring) 700-1.300usd HCMExperience: 02 years of RESTful, Java,Spring, OOP 4. Senior JAVA Developer (OOP, Spring) 1.300-2.500usd HCMExperience: 04 years of RESTful , Java, Spring, OOP 5. Senior Backend/Cloud Engineer 2.500-4000usd HCM, RemoteExperience: 04 years of Node.js, TypeScript , 02 years of AWS, Cloud ComputingIf you want to know more information, please inbox me or send your latest CV via email chinhvu448@gmail.comThank you",0
"is seeking a Full Stack Developer, Charlotte, $60 - 65 per hour",0
"Role: Full Stack Software EngineerClient: Livanova Location:  Houston, TX---but work is RemoteVISA: US or GC Only100% RemoteRate: $70/hrWe are looking for experienced full stack software engineer with a strong background in developing scalable single page applications utilizing a microservice architecture.ResponsibilitiesDevelop websites with a mobile responsive design based on business requirements – front end and back end Develop mobile appsConduct unit and functional testing to ensure responsiveness and efficiency Write effective REST APIs5+ years’ experienceExperience working in Agile, cross-functional teamsUnderstanding of DevOps principles including git principlesExperience with front end languages HTML, CSS, JavaScript, TypeScriptExperience with Angular, React, Node.js, Golang, DockerYear One Kind of ProjectsApply software engineering skills to the design and development of new products as well as product changes and enhancements.Work with cross-functional team to design SW that meets the user needs.Software architecture design, coding, unit and integration testing.Contribute to software development process improvements and help in establishing best SW development practices in the organization.steve@americansoftwareresources.com516-789-3501",0
"Help bring cutting-edge green technology to the developing world!New Sun Road (NSR) is dedicated to building hardware and software for managing solar microgrids in frontier markets. Partnering with local development firms, New Sun Road provides intelligent infrastructure for optimizing solar deployments, such as installations in Africa that provide power to remote villages and telecommunication infrastructure in Central America where micro-solar power plants are used to displace diesel generators.New Sun Road is currently looking to hire a full-stack software engineer to participate in the continued evolution of existing IoT and server software, and lead new initiatives. You will work in a fast-paced environment, interfacing directly with senior staff in conceptualizing and implementing systems and processes that enable the company to scale up and meet business opportunities in many geographic regions around the world. As such, flexibility, creativity, technical competence, good judgment, good communication and teamwork skills, and a strong sense of humor are highly desirable traits for this position. NSR is lean and will remain lean, and so your output will have a significant business impact for NSR and its initiatives providing green energy in frontier markets.  #technology #solarpower #softwareengineers #power #solar #iot #greenenergy #softwareengineer",0
"We are looking for Data Engineer @ Microsoft - REMOTE (PST hours) Location:- USA W2 Full-Time• 5+ years’ experience in developing on Azure SQL database, Azure Analysis Services, Data Factory, Event Hubs, Stream Analytics, Power BI, Geneva, and Cosmos • 5+ years’ experience in developing on DAX, ETL using Microsoft BI stack, SSIS, SSAS • In-depth knowledge and ability to build data pipelines from, on-prem data sources, blob storages to Azure SQL database • 5+ Strong background in data warehousing design, tabular and multidimensional modeling.Cosmos/Scope is a huge plus Interested people can reach us on #4699980915 or #anshu@cloudresources.net   #analytics #azure #bigdata #microsoft #cloud #devops #aws",0
Looking for an experienced .Net Lead Developer for a FinTech Client. 100% Remote,0
"Looking for   Full Stack Sr Java Architect – Remote Role: Sr.Java Full Stack Architect – Remote Location REMOTE Duration:8 Months Exp’s : 10years  Mandatory Skills ·        Spring Boot/Python/NodeJs frameworks ,NestJS, Express Node JS frameworks ,RESTful API and/or SOAP Web Services Dynamo DB or MongoDB Lambda, Fargate, EKS, IAM, S3  Job Description:Experience required·        6 to 8 years of Experience of working as a developer with full stack skill set – micro services using Spring Boot/Python/NodeJs frameworks) ·        Hands on experience working on Node JS frameworks (NestJS, Express) is mandatory ·        Hands on experience working on AWS cloud services (Lambda, Fargate, EKS, IAM, S3). ·        Experience with the development of RESTful API and/or SOAP Web Services. ·        Good to have exposure to any of the front end frameworks like Angular, React JS, Bootstrap, Ember JS, Polymer etc. ·        NoSQL experience, preferably Dynamo DB or MongoDB ·        Proven hands-on with DevOps CI/CD tools (Maven, Jenkins, Artifactory), including AWS tools ·        Good understand of micro services principles and frameworks and tools such as Docker, Kubernetes, Cloud Foundry, or 12 factor app ·        Leads discussions with Client technical & architecture team·        Provides technical direction to team and is responsible for all technical decisions·        Leads in development of all technical deliverables·        Participates and contributes in all sprint discussions·        Create Client compliant solution design by collaborating with appropriate stakeholdersRegards, Luke V | Resourcing Specialist  luke@itechus.netiTechUS, Inc.Direct Num: 904-441-8193 Ext 181lukejayakarsystel@gmail.com, lukevstaffing@gmail.com https://lnkd.in/fvFWcEF",0
"Hi Connections Greetings for the day. Hope you are doing great!I am Saleem Sayyad, Sr. Technical Recruiter at Vertisystem Inc. I am looking to fill in the below open opportunities with our direct client. Job details are shared below, appreciate if you can review and share relevant resumes to saleem.sayyad@vertisystem.com asap 1.   Sr Project ManagerDuration: 12 months (extension possible)Location: Middletown, PA (Only Locals or nearby state)Any work Visa (C2C is fine)2. ServiceNow EngineerDuration: 12 months (extension possible)Location: Middletown, PA (Only Locals or nearby state)Any work Visa (C2C is fine)3. Cloud Big Data Architect with Airflow experienceLocation: 100% RemoteJob Type: 6+ months (Very high possibility for extension)Any work Visa (C2C is fine)4. Sr Full Stack Developer with JavaScript experience Job Type: Fulltime100% Remote (Prefer Eastern candidates)5. Cloud Data Solutions ArchitectJob Type: FulltimeLocation: Windham, NH or RemoteThanks & regardsSaleem SayyadSr. Talent Acquisition SpecialistEmail: saleem.sayyad@vertisystem.com",0
"Autism At Work Technical Jobs. All candidates with Autism are encouraged to apply. Only qualified candidates with Autism will be interviewed. SA-FA-REMOTE-3554Data Governance Advisor I – REMOTESourceAbled is looking for qualified candidates with autism to be responsible for enterprise data governance activities by creating, implementing and/or managing the strategy for enterprise. This role plans and controls day to day project activities and budgets.SA-FA-REMOTE-5944GRC Security Specialist I - REMOTESourceAbled is looking for candidates with Autism to utilize a wide range of risk-based methodologies, such as the NIST (National Institute of Standards and Technology) Cybersecurity Framework, to independently perform intermediate to advanced analysis, validation, and reporting.SA-FA-FSD1Full Stack DeveloperSourceAbled is looking for candidates with Autism for a position as a Full Stack Developer. This position is responsible for designing and building solutions at multiple levels of the technology stack. SA-FA-REMOTE-3219Business Intelligence / ETL Technical SMESourceAbled is looking for candidates with Autism to provide high level of expertise in the design and functionality of business applications. Nish Parikh Hetal Parikh GEETANJALI M, MBA HRM Lovanyasen (Lava) Singh #security #bigdata #jobs #hiringnow #technologyjobs #fullstackdeveloperjobs #data #project #design #cybersecurity #autismatwork #autismemployment #autismacceptance #itjobs #autismawareness #businessintelligencejobs #grc #datagovernance",0
"Enterprise Cloud Account Executive (West and East Coast Territory Available) $150k base $300k+ OTE - REMOTEOur established and growing client in the Cloud/Data Warehousing space is growling like CRAZY and they are looking to hire experienced cloud sales reps to join their 100% remote workforce.This company has an inclusive culture, will go public soon, has amazing leadership and HUGE opportunity for growth and impact.Average Deal: $80k+Sales Cycle: 6 weeks- 3 monthsTech Stacks: SF, Zoominfo, Outreach, Gong, Sales NavYOU:-3+ Years of Enterprise Cloud Sales Experience REQ-Experience with Data warehousing, and Analytics a very nice to have-Strong Experience managing a territory- ideal candidate has managed a west or east coast territory in the past-Comfortable and confident in a full cycle hunter role and willing to meet clients in person if necessary when safe (30% within region no travel now in 2021)-11/10 relationship building skillsPERKS:-$150k base $300k OTE uncapped-SUPER flexible company culture- our candidates love it here!-EQUITY!!!!-Strong PTO plan-Volunteer Paid time off-Full benefits 100% employer paid-401k with match-Career development perks-Small team HUGE impacts and Growth-Company is growing quickly and will go publicEmail: Angela@itsdestinyrecruiting.comAngela Gianetto#cloudsales #dataanalytics #datawarehouse #datawarehousing",0
looking for Following ConsultantsPlease write Skills Name in Subject Line & email resumes to shriya@siriinfo.com and Phone Number 872-310-1489 Skill Set# of Open PositionLocationSiri Info Bill RateJava Developer1San Jose (Location Specific)65 USDWeb Developer1San Jose (Location specific)65 USDIOS1San Jose(Location Specific)70 USD (Max)Full Stack Lead1San Jose (LocationSpecific)70 USD(Max)Full Stack Developer3US Low-cost locations (Remote)58 USD,0
"Happy Tuesday! I have multiple 100% remote opportunities. Our clients are looking to quickly and efficiently fill the following positions: Full Stack .Net Engineer, Automation Engineer, Support Dev Manager, WordPress Developer. ***Must be able to work on W2***#dotnetdeveloper #qaengineer #automationengineer #dotnetfullstack #wordpressdeveloper #dotnetdevelopment",0
"We would go with a Full Stack, please??We are looking for a Developer with ???, Angular and Nest.js to join a product healthcare company Booking Health. Remote or relocate to Germany!We accept referrals and offer $500 for successful ones.Let’s dive into details:??The product is an international certified ISO 9001 online service for booking healthcare programs worldwide. It gives access to 700 000+ medical programs and  5 000 best physicians in Europe. ??The goal is to attract up to 70K medical institutions (70K+) and  3M doctors; increase unique traffic up to 10M users daily by 2023. ??The requirements: experience with Nest.js, php 7,8, angular.js in high-load projects; good understanding of  PWA; experience with microservice architecture, REST web-services; TDD; MySQL Kafka, GraphQL will be a plus. ??The company offers: remote work or relocation to Bonn after probation period; medical insurance, 2-step interview process. If you feel ready to invest your unique full stack expertise in a meaningful project, feel free reach Daryna Permina at her email dp@vpteam.com.uaWe look forward to telling you more??#hiring #fullstack #relocate #remotework #healthcare",0
"MORI Associates, Inc. is looking for: Senior Full Stack Developer - Remote",1
"Desorts Solutions is expanding again!!#References #Earn INR #2000???? without any efforts by just sharing your circle #References with a #BONUS ???? for each successful 2 months reference are Welcomed in #Mean #stack #meanstack #meanstackdeveloper #meanstackdevelopment #reactnative #reactnativedevelopers #bde #business #developer Join our TEAM!Desorts Solutions is looking for mass hiring for following profiles:1. BDE (Fresher and experienced)Number of vacancies: 62. MEAN and MERN stack developer (Experienced)Number of vacancies: 23. React native cum Android developer (Experienced)Number of vacancies: 24. HR ExecutiveNumber of vacancies: 2#Location: Mohali, Punjab#Employment Type: Full time/Part time#Mode of work: Remote/Work from home/In-doorThanks and Regards,AshwaniSr. HR executive | Desorts SolutionsD258, 1st floor, Phase A Industrial area, Mohali, Punjab, 1600708360635790www.desorts.com | hr@desorts.com#Skills -#businessdevelopmentexecutive #bdm #reactnativedeveloper  NodeJS / ReactJS / Expressjs / MongoDB / MySql#enviornment #techstack #nodejs #angularjs #reactjs #mysql #mongoDB",0
"Career Pakistan (CP) is looking for candidates for the position of Senior Full-Stack Rails Engineer (Frontend). Location: Remote. Salary: No Salary Info.Position Title: Senior Full-Stack Rails Engineer (Frontend)Location: RemoteSalary: No Salary InfoEssential Requirements (by Career Pakistan):Function:-- Experience in front-end technologies such as ReactJS, JavaScript (i.e. VanillaJS, VueJS, AngularJS, NodeJS, jQuery, etc), HTML5, and CSS-- Experience in development on Ruby on Rails (ROR), or other MVC framework-- Experience with AWS, Heroku, or other cloud providers (e.g. Azure, EC2/EC3, Amazon Cloud, Google Cloud, Microsoft Cloud, Oracle Cloud, IBM Cloud, Dell Cloud, VMware, etc)Years of Experience: Minimum about 3 to 5 years of relevant work experienceQualification: University Degree in Computer Science/Software Development Note:-- Please share CVs at Sharjeel.cp@gmail.com-- While sending CV, please mention your current/last monthly salary.-- This is an Urgent position -- as such, there is no JD.For more positions, our company page (with 300,000+ followers) is:https://lnkd.in/dEEnE5u",0
"We are looking for candidates to fill a Senior Full Stack Web Developer (Remote) position in #US. Come and #joinWipfli!

If you are interested and want to learn more, please apply at https://lnkd.in/ei74_GC.",0
">> Internship Opportunity <<AUGERSOFT is a IT solutions provider based in Minneapolis, Minnesota, USA. We specialize in Mobile Application Development and Blockchain. Our Engineers develop Blockchain and Mobile Application from across the Globe remotely.We are looking for motivated developers who are willing to work on industry level projects. Currently we are working on our Flagship project HopPlace, for that we need fresh induction into our versatile team of developers. Hope to see you on board soon. Fresh graduates or final year university students with Computer science background are encouraged to apply. We have a training program for interns. This rigorous training program is developed to get interns acquitted with the best practices in tech and with the stack we are using at AugersoftApplicants with a background in Mobile Application Development are encouraged to apply.Responsibilities:Perform full life-cycle developmentAdhere to agreed upon delivery schedulesUtilizes source control, continuous integration, and unit testing best practicesWork cross-functionally to define and write code for new featuresQualifications:Freshers are encouraged to applyBachelor's degree or equivalent in Computer ScienceFresh - 1 Year experience in related area Experience with Cross platform Mobile Application DevelopmentApply at:shahryar.khan@augersoft.com#intenshiopportunitesNews Desk | UET Tribune",0
New remote job! Incubit inc.: Wed Engineer (Ruby on Rails). Apply here: https://lnkd.in/dnQVUpP#remotework #hiring #remotejob,0
"Career Pakistan (CP) is looking for candidates for the position of Senior Full-Stack Rails Engineer (Frontend). Location: Remote. Salary: No Salary Info.Position Title: Senior Full-Stack Rails Engineer (Frontend)Location: RemoteSalary: No Salary InfoEssential Requirements (by Career Pakistan):Function:-- Experience in front-end technologies such as React JS, JavaScript, HTML5, and CSS-- Experienced in web development and coding with excellent knowledge of HTML/CSS, JSYears of Experience: Minimum about 3 to 5 years of relevant work experienceQualification: University Degree in Computer Science/Software Development Note:-- Please share CVs at Sharjeel.cp@gmail.com-- While sending CV, please mention your current/last monthly salary.-- This is an Urgent position -- as such, there is no JD.For more positions, our company page (with 300,000+ followers) is:https://lnkd.in/dEEnE5u",0
"We are looking for partners (Pure IT companies) having bench resources in various technologies like Java, React, Full Stack, Angular, Node js, MEAN/MERN Stack, IOS/Android, etc. for all contractual requirements.Urgent Requirement for Bench resources-Full Stack DeveloperSkills- Node JS, React JS, JavascriptDuration- 3 MonthsExperience- 3+ yearsLocation- RemotePlease comment interested to know more or connect with Nirakh Prakash, Relationship Manager- Client & Partner.#java #developer #c2c #react #javascript #reactjs #nodejs #urgentrequirement #android #ios #benchsales #angular #contractroles #contractstaffing #staffingandrecruiting #jobs #companieshiring #itserviceprovider #php #itservicescompany #remotework",1
"Looking for MULTIPLE .Net Full Stack Developers for a REMOTE long term project!Must have .Net Core experience. **In addition, looking for resources with Azure OR React.js experience. NO 3rd Parties!Email me to hear more! gkoeck@bayforce.com",1
"Role: Full Stack Software EngineerClient: LivanovaLocation:  Houston, TX---but work is RemoteVISA: US or GC Only100% RemoteRate: $70/hrWe are looking for experienced full stack software engineer with a strong background in developing scalable single page applications utilizing a microservice architecture.ResponsibilitiesDevelop websites with a mobile responsive design based on business requirements – front end and back end Develop mobile appsConduct unit and functional testing to ensure responsiveness and efficiency Write effective REST APIs5+ years’ experienceExperience working in Agile, cross-functional teamsUnderstanding of DevOps principles including git principlesExperience with front end languages HTML, CSS, JavaScript, TypeScriptExperience with Angular, React, Node.js, Golang, DockerYear One Kind of ProjectsApply software engineering skills to the design and development of new products as well as product changes and enhancements.Work with cross-functional team to design SW that meets the user needs.Software architecture design, coding, unit and integration testing.Contribute to software development process improvements and help in establishing best SW development practices in the organization.manjula@americansoftwareresources.com",0
"Urgent @ Sr,Java Full stack Developer - RemoteJob Title: Sr,Java Full stack DeveloperLocation: Remotelooking 10+ Yrs resumesSandeep@srinav.net /510-509-6315",0
"****JAVA MARKET UPDATE***The Java Market is bouncing at the moment, I’m getting new clients on an almost daily basis who are looking to add talent to their Development teams.It has never been a better time to consider a change of role than now – Companies are looking to stay ahead of the curve and attract top talent by offering generous salaries and great opportunities to work and learn exciting tech!Here is a selection of my HOTTEST roles, let me know if you want to find out more about any of these! gsharma@pg-rec.com or send me a message! ;-)A couple of these are FULLY REMOTE! (Must be UK Based)1. Full Stack Java/React Developer - FULLY REMOTE (Must be UK Based) – B2B - £45,000 - £55,000 Looking for experience with Java and ReactJSLearn: Microservices, Docker, Springboot2. Java Developer - FULLY REMOTE (Must be UK Based) – Energy Sector - £45,000 - £55,000 Looking for experience with Java and REST Webservices, GIT, Gradle (if you have any experience with Angular/TypeScript that would be great but not essential)Learn: Angular, TypeScript, Neo4j, CassandraDB, OrientDB3. Java Developer role – Sports Technology – Hampshire/London - £45,000 - £55,000 – up to 4 days WFH per weekLooking for experience with Java, Spring MVC, Hibernate and TomcatLearn: AWS and Microservices4. Full Stack Java Developer – Education Sector – Oxfordshire - £40,000 - £50,000 – Once a fortnight in the officeLooking for experience with Java and Angular2 or Angular JS or ReactJS experience – they use Angular2 but are happy to cross train from AngularJS or ReactJSLearn: REST API’s, RabbitMQ, Docker, Kubernetes, AWS, SOLR and Angular 2/TypeScript 5. Senior ReactJS Developer – eCommerce – Building out a brand new Price Comparison Website - Harrow - £75,000 - £85,000 – 3 days WFH per weekLooking for experience with ReactJS and ReduxLearn: React Hooks and AWS 6. Java Developer – Telecoms – Staines - £45,000 - £55,000 – up to 2 days WFH per weekLooking for experience with Java, Spring, HibernateLearn: Docker, Kubernetes, AWS, REST API’s and Microservices7. Java Developer role – FinTech – Surrey - £65,000 - £75,000 – 3 days WFH per weekLooking for experience with Java, Spring MVC, AWS Learn: Kafka, Docker, Kubernetes and RabbitMQ  8. Mid-Level Java Developer role – Healthcare – SW London - £40,000 - £50,000 – 3 days WFH per weekLooking for experience with Java, Spring MVC, HibernateLearn: GraphQL, GCP, Kubernetes, Docker",0
Ginas Tech Jobs is looking for a Senior Full Stack Java Developer - Work From Home,1
"Currently looking for a Full Time Python Developer who lives in or willing to relocate to Tampa, Florida, United States. **Temporarily Remote** Contact me through email if you are interested at kristinag@trmgroup.ca Below is a list of requirements: Tech Skills: On a daily basis: Support and manage the development, testing, debugging and implementation of software programs, applications and projects. 3+ years of experience in development of enterprise systems 3+ years of modern Python development experience (Full stack) 3+ years of experience in modern front end development using i.e. Angular or React JS 3+ years experience with back end technologies like SQL, Oracle, MongoDB Additional Modern Full stack Technology Experience Experience with DevOps tools, CI/CD pipelines, GIT, etc Typescript, Javascript, REST API, MySQL, Cloud Data Services experience is a plus The candidate must have exceptional communication skills: This candidate should be well spoken, there will be lots of collaborative work.#recruiting #pythondevelopers #floridajobs #fullstackdeveloperjobs",0
I am looking for recommendations for professionals who can help me with Web Design in React and PHP #Design #WebDesign #findapro #webdevelopment #php #html #java #javascript #react #developer #css Interested people contact me on 03144762915,1
I am looking for recommendations for professionals who can help me with PHP Web Developer #WebDevelopment #findapro #php #webdeveloper #developer #html,1
"Are you looking for Jobs/Internship Roles:(Both Work from Home & Work from the Office)1. HR Interns, Fresher & Experienced2. Finance and Accounting3. Sales and Marketing -Work from home4. Social Media Marketing5. Graphic Designer6. Web Development7. Data Analyst8. Project Management9. Digital Marketing And HR10. PHP and Android11. Finance.12. BDE Internship And Content Writing13. Data Entry14. Typing Work.15. Java and Python intern.16. BPO.17. ManagerRegister & Submit Your Resume:- http://bit.ly/39us0psIndustry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resumebuilder #resumetips",0
I m looking for job change in php development . I have 1 year and 6 month experience in core PHP also have knowledge about laravel 8 . if anyone have any recommendations pls share here  #preferredlocations #Noida #Gurgaon #NewDelhi,0
I am looking for recommendations for professionals who can help me with Mobile Application Development in php. #MobileApplicationDevelopment #findapro,1
"#jobseekersupport #people #jobseekersHello Connections,I hope everything is good.One of my friend is looking for the job in php profile. Do like and share for the better reach to get the job.Name - Seema yadavProfile : php developerContact : 6387921815Experience - 6 month internship experience #internship #linkedin #phpPreferred Location - #Mohali #Chandiarh Please do like, share and comment.Any lead will be really helpful to him. #fresher #connections #hiring #jobsearch #recruitment #hr #jobs #resume #recruiters #tricityjobs #softwaredevelopers #softwaredeveloper #openings #humanresourceshr #helpinjob #phpdeveloper #marketing #developer #helpinghand #helpinghands #humanresource #lookingforjob #recommendation #software #job #help #reference #helpeachother #activelylooking #experience #softwarejobs #itjobs #comment #jobsinindia #like #share #recruitmentjobs #preferred #developerjobs",0
"Are you fresher or experienced, look for job or change, Top MNCs Hiring now1. Software Engineers2. General Marketing Specialist3. Associate Inside Sales Manager4. Full Stack Developer5. Java Developer6. Software Test Engineer Trainee7. Python QA Engineer8.Backend Developer9. PHP Developers10. Management Trainee / Business Development Executive11. Associate Data Engineer,12. Project Analyst,13. BlockChain Developer,Register & Submit Your Resume:- http://bit.ly/39us0psIndustry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resume",0
"Are you looking for Jobs/Internship Roles:(Both Work from Home & Work from the Office)1. HR Interns, Fresher & Experienced2. Finance and Accounting3. Sales and Marketing -Work from home4. Social Media Marketing5. Graphic Designer6. Web Development7. Data Analyst8. Project Management9. Digital Marketing And HR10. PHP and Android11. Finance.12. BDE Internship And Content Writing13. Data Entry14. Typing Work.15. Java and Python intern.16. BPO.17. ManagerRegister & Submit Your Resume:- http://bit.ly/39us0psIndustry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resumebuilder #resumetips",0
"Hello Connections,I hope everything is good.One of my friend  Pooja Singh  is  looking for a job as Php developer profile.Profile: Php DeveloperSkills - basic skills in php ,javascript,jquery,html and mysql.Contact - 7905616334Experience - 6 Month Internship #internship #linkedin #phpPreferred Location - #Mohali #Chandiarh Please do like, share and comment.#mysql #html #javascript Any lead will be really helpful to him. #fresher #connections #hiring #jobsearch #recruitment #hr #jobs #resume #recruiters #tricityjobs #softwaredevelopers #softwaredeveloper #openings #humanresourceshr #helpinjob #phpdeveloper #marketing #developer #helpinghand #helpinghands #humanresource #lookingforjob #recommendation #software #job #help #reference #helpeachother #activelylooking #experience #softwarejobs #itjobs #comment #jobsinindia #like #share #recruitmentjobs #preferred #developerjobs",0
"Are you fresher or experienced, look for job or change, Top MNCs Hiring now1. Software Engineers2. General Marketing Specialist3. Associate Inside Sales Manager4. Full Stack Developer5. Java Developer6. Software Test Engineer Trainee7. Python QA Engineer8.Backend Developer9. PHP Developers10. Management Trainee / Business Development Executive11. Associate Data Engineer,12. Project Analyst,13. BlockChain Developer,If you are BE/BTech student or graduate, Register Here:- https://bit.ly/2YlMps4Industry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resume",0
"Are you looking for Jobs/Internship Roles:(Both Work from Home & Work from the Office)1. HR Interns, Fresher & Experienced2. Finance and Accounting3. Sales and Marketing -Work from home4. Social Media Marketing5. Graphic Designer6. Web Development7. Data Analyst8. Project Management9. Digital Marketing And HR10. PHP and Android11. Finance.12. BDE Internship And Content Writing13. Data Entry14. Typing Work.15. Java and Python intern.16. BPO.17. ManagerRegister & Submit Your Resume:- http://bit.ly/39us0psIndustry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resumebuilder #resumetips",0
"Are you fresher or experienced, look for job or change, Top MNCs Hiring now1. Software Engineers2. General Marketing Specialist3. Associate Inside Sales Manager4. Full Stack Developer5. Java Developer6. Software Test Engineer Trainee7. Python QA Engineer8.Backend Developer9. PHP Developers10. Management Trainee / Business Development Executive11. Associate Data Engineer,12. Project Analyst,13. BlockChain Developer,Register & Submit Your Resume:- http://bit.ly/39us0psIndustry Approved Resume Is RecommendCreate Your Resume Using Award-Winning Resume Builder:- https://bit.ly/37959zC#resume #job #resume #recruitment #jobs #hiring #jobsearch #gethired #resumewriter #resumebuilder #resumetips #resumewriting #cv #coverletter #cvtips #coverletters #gethired #resumewriter #resume",0
"Web Devolper ( E-Commerce ) We are looking to add a Website Developer We need someone who has a proven track record of initiating and completing large website development projects with extremely high attention to detail and the ability to think critically. Specifically, we need someone who has experience in overseeing and managing websites from a technical perspective. , this person needs to be a stellar communicator as they will collaborate heavily with our marketing and design teams to roll out key business initiatives on the website.Manage the development and deployment of new website updates, software updates, and enhancements to existing web propertiesSupport ongoing improvements, fixes, and other support-related development workManage product presentation across multiple channelsLead pre-testing phase of development by evaluating projects and identifying potential problems and implementing solutionsResearch and make recommendations on software products and services in support of development effortsDaily monitoring of website metrics and take action on any trends needing attention*What You Need for this Position: *5+ years of experience in managing websites and eCommerce platforms2+ years of experience in API integration development and implementationproficient in PHP (7.2/7.4/8.0), MySQL, and Laravel with 3-6 years of experience.Strong analytical and problem-solving skillsAbility to identify and solve problems to align business needs specific to websitesStrong working knowledge of integrated eCommerce and POS systems in a distributed multi-site environmentExperience with NetSuite/Magento platforms is a major plusKnowledge of the principles of UI/UX design and responsive designsend your CV with With a recent photo of you at: m.said@savingsquare-qa.com",0
"Need 3 FreelancerMax Payout Rs 10 000 per weekRegister to start https://lnkd.in/em4arYqI'm looking for some recommendations for quality web designers / developers.Immediately Need a freelance developer or a freelance team to develop a web application And Mobile AppIf you are interested, do share your email id in the comment section.#Java, #PHP, #Laravel, #SpringBoot, #JavaScript #Reactjs,, #Vuejs, #Nuxtjs, #AWS, #Angular #Nodejs,#smallbusiness #webdevelopment #help #website #webdesign #entrepreneur #applicationdeveloper #developerjob #recruiters #recruitment #hiring #webdesigncompany #mobileapp #website #WeWorkRemotely #freelance #UI #UX",1
